,location,elevation_m,Lat,Long,state,Date,SWE,Region,Prev_SWE,Delta_SWE
SNOTEL:422_OR_SNTL,County Line,1472.18396,45.19107056,-118.550148,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:464_OR_SNTL,Eilertson Meadows,1679.447998,44.86886978,-118.1138687,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:470_OR_SNTL,Emigrant Springs,1158.23999,45.55807877,-118.4538269,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:494_OR_SNTL,Gold Center,1648.968018,44.76380157,-118.3116989,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:523_OR_SNTL,High Ridge,1499.615967,45.69681931,-118.1065674,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:563_OR_SNTL,Lake Creek R.S.,1597.151978,44.21007156,-118.6375198,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:605_OR_SNTL,Lucky Strike,1514.855957,45.27478027,-118.8479004,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:647_OR_SNTL,Moss Springs,1755.647949,45.27172852,-117.6874695,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:671_OR_SNTL,Ochoco Meadows,1655.063965,44.4291687,-120.3311005,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:736_OR_SNTL,Schneider Meadows,1645.920044,45.00106812,-117.1652222,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:767_OR_SNTL,Snow Mountain,1898.904053,43.94884872,-119.5401306,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:812_OR_SNTL,Taylor Green,1749.552002,45.07706833,-117.5506668,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:855_ID_SNTL,West Branch,1694.687988,45.07220078,-116.4541321,Idaho,9/24/2022,0,E_Or,0,0
SNOTEL:873_OR_SNTL,Wolf Creek,1716.024048,45.06703186,-118.1519165,Oregon,9/24/2022,0,E_Or,0,0
SNOTEL:1009_MT_SNTL,Stringer Creek,1996.439941,46.92689896,-110.9019775,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:360_MT_SNTL,Boulder Mountain,2423.159912,46.55960083,-111.2897263,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:365_MT_SNTL,Brackett Creek,2231.135986,45.89107132,-110.9385071,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:437_MT_SNTL,Deadman Creek,1965.959961,46.79278946,-110.6754532,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:487_MT_SNTL,Frohner Meadow,1975.104004,46.43545151,-112.1927719,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:690_MT_SNTL,Pickfoot Creek,2026.920044,46.57978058,-111.2683182,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:700_MT_SNTL,Porcupine,1981.199951,46.1119194,-110.4695969,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:781_MT_SNTL,Spur Park,2468.879883,46.77962112,-110.6216507,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:917_MT_SNTL,Rocky Boy,1432.560059,48.1747818,-109.6472778,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:919_MT_SNTL,Daisy Peak,2316.47998,46.6685791,-110.3302231,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:929_MT_SNTL,Sacajawea,1996.439941,45.87395096,-110.9278336,Montana,9/24/2022,0,N_Yellowstone,0,0
SNOTEL:1000_OR_SNTL,Annie Springs,1831.848022,42.87007141,-122.1651764,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:1044_OR_SNTL,Toketee Airstrip,987.552002,43.22718048,-122.4253693,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:1077_OR_SNTL,Swan Lake Mtn,2081.783936,42.4132309,-121.6800232,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:1109_WA_SNTL,Calamity,762,45.90362167,-122.2163315,Washington,9/24/2022,0,S_Cascade,0,0
SNOTEL:1166_OR_SNTL,Bear Grass,1438.656006,44.32529831,-122.0938034,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:1167_OR_SNTL,Smith Ridge,996.6959839,44.30324936,-122.0405273,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:344_OR_SNTL,Billie Creek Divide,1609.343994,42.40716934,-122.2661667,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:388_OR_SNTL,Cascade Summit,1554.47998,43.59041977,-122.0600967,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:398_OR_SNTL,Clackamas Lake,1036.319946,45.09658051,-121.7544327,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:401_OR_SNTL,Clear Lake,1161.287964,45.18832016,-121.691597,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:406_OR_SNTL,Cold Springs Camp,1810.511963,42.53305054,-122.1768265,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:434_OR_SNTL,Daly Lake,1124.712036,44.52146912,-122.0871811,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:483_OR_SNTL,Fourmile Lake,1819.656006,42.43933105,-122.2287979,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:526_OR_SNTL,Hogg Pass,1459.991943,44.4204216,-121.8565521,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:529_OR_SNTL,Holland Meadows,1502.66394,43.66917038,-122.5687714,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:552_OR_SNTL,Jump Off Joe,1072.895996,44.38605118,-122.166832,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:614_OR_SNTL,Marion Forks,789.4320068,44.59397125,-121.9736481,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:619_OR_SNTL,Mckenzie,1453.895996,44.21030045,-121.8729172,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:651_OR_SNTL,Mt Hood Test Site,1636.776001,45.32096863,-121.7157974,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:655_OR_SNTL,Mud Ridge,1240.536011,45.25362015,-121.7367325,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:666_OR_SNTL,North Fork,932.6879883,45.55049896,-122.0028305,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:710_OR_SNTL,Railroad Overpass,816.8640137,43.6588707,-122.2127228,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:712_OR_SNTL,Red Hill,1344.167969,45.46429825,-121.704277,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:729_OR_SNTL,Salt Creek Falls,1286.255981,43.61193085,-122.1175766,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:733_OR_SNTL,Santiam Jct.,1139.952026,44.43503189,-121.9450226,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:745_OR_SNTL,Sevenmile Marsh,1737.359985,42.69824982,-122.1416473,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:756_OR_SNTL,Silver Creek,1749.552002,42.95615005,-121.1812286,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:801_OR_SNTL,Summit Lake,1709.927979,43.44906998,-122.1380768,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:810_OR_SNTL,Taylor Butte,1533.144043,42.69107819,-121.4259186,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:815_OR_SNTL,Three Creeks Meadow,1734.312012,44.14424896,-121.6409531,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:925_OR_SNTL,South Fork Bull Run,819.9119873,45.44575119,-122.03125,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:945_OR_SNTL,Gerber Reservoir,1490.472046,42.20619965,-121.1334,Oregon,9/24/2022,0,S_Cascade,0,0
SNOTEL:1107_WA_SNTL,Buckinghorse,1484.375977,47.70859909,-123.4574738,Washington,9/24/2022,0,Wa_Coast,0,0
SNOTEL:648_WA_SNTL,Mount Crag,1207.008057,47.76369858,-123.026001,Washington,9/24/2022,0,Wa_Coast,0,0
SNOTEL:974_WA_SNTL,Waterhole,1527.047974,47.94485092,-123.4259415,Washington,9/24/2022,0,Wa_Coast,0,0
SNOTEL:346_MT_SNTL,Bisson Creek,1499.615967,47.6838913,-113.9990082,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:413_MT_SNTL,Copper Bottom,1584.959961,47.05678177,-112.5950012,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:414_MT_SNTL,Copper Camp,2118.360107,47.08158112,-112.7295532,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:458_MT_SNTL,Dupuyer Creek,1752.599976,48.06341171,-112.7573013,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:482_MT_SNTL,Flattop Mtn.,1920.23999,48.80224991,-113.857132,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:562_MT_SNTL,Kraft Creek,1447.800049,47.42749023,-113.7751465,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:604_MT_SNTL,Lubrecht Flume,1426.463989,46.88293076,-113.3222809,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:613_MT_SNTL,Many Glacier,1493.52002,48.79698181,-113.6705017,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:646_MT_SNTL,Moss Peak,2066.543945,47.68492889,-113.9623032,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:649_MT_SNTL,Mount Lockhart,1950.719971,47.91727066,-112.8237991,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:657_MT_SNTL,N Fk Elk Creek,1905,46.8716011,-113.2772522,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:664_MT_SNTL,Noisy Basin,1840.991943,48.15678024,-113.946373,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:667_MT_SNTL,North Fork Jocko,1929.384033,47.27259827,-113.7561722,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:693_MT_SNTL,Pike Creek,1807.463989,48.30305099,-113.3286819,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:847_MT_SNTL,Waldron,1706.880005,47.9199791,-112.7908707,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:876_MT_SNTL,Wood Creek,1816.608032,47.44847107,-112.8142776,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:901_MT_SNTL,Stuart Mountain,2255.52002,46.99523163,-113.9266434,Montana,9/24/2022,0,Greater_Glacier,0,0
SNOTEL:1084_OR_SNTL,Miller Woods,128.0160065,45.24755096,-123.2756271,Oregon,9/24/2022,0,Or_Coast,0,0
SNOTEL:341_OR_SNTL,Big Red Mountain,1844.040039,42.05257034,-122.8548737,Oregon,9/24/2022,0,Or_Coast,0,0
SNOTEL:558_OR_SNTL,King Mountain,1322.832031,42.72394943,-123.2003708,Oregon,9/24/2022,0,Or_Coast,0,0
SNOTEL:726_OR_SNTL,Saddle Mountain,947.9279785,45.54476929,-123.3731537,Oregon,9/24/2022,0,Or_Coast,0,0
SNOTEL:743_OR_SNTL,Seine Creek,627.8880005,45.52687836,-123.2985687,Oregon,9/24/2022,0,Or_Coast,0,0
