,location,elevation_m,Lat,Long,state,Date,SWE,Region,Prev_SWE,Delta_SWE
SNOTEL:918_MT_SNTL,Garver Creek,1295.4000244140625,48.9752311706543,-115.81915283203124,Montana,2022-11-05,0.9,E_WA_N_Id_W_Mont,0.0,0.9
SNOTEL:984_WA_SNTL,Spruce Springs,1737.3599853515625,46.18286895751953,-117.5415496826172,Washington,2022-11-05,2.2,E_WA_N_Id_W_Mont,1.4,0.8000000000000003
SNOTEL:988_ID_SNTL,Hidden Lake,1536.1920166015625,48.8936996459961,-116.75747680664062,Idaho,2022-11-05,2.1,E_WA_N_Id_W_Mont,1.0,1.1
SNOTEL:989_ID_SNTL,Moscow Mountain,1432.56005859375,46.80500030517578,-116.85350036621094,Idaho,2022-11-05,1.7,E_WA_N_Id_W_Mont,1.0,0.7
SNOTEL:1015_WY_SNTL,Sage Creek Basin,2392.679931640625,41.4010009765625,-107.25717163085938,Wyoming,2022-11-05,1.6,S_Wyoming,1.0,0.6000000000000001
SNOTEL:1045_WY_SNTL,Crow Creek,2538.98388671875,41.22869873046875,-105.38278198242188,Wyoming,2022-11-05,0.3,S_Wyoming,0.0,0.3
SNOTEL:1046_WY_SNTL,Cinnabar Park,2918.1552734375,41.23836898803711,-106.23094940185548,Wyoming,2022-11-05,0.8,S_Wyoming,0.4,0.4
SNOTEL:1119_WY_SNTL,Blackhall Mtn,2993.135986328125,41.05615997314453,-106.71383666992188,Wyoming,2022-11-05,1.8,S_Wyoming,1.1,0.7
SNOTEL:1196_WY_SNTL,Med Bow,3200.39990234375,41.37833023071289,-106.34680938720705,Wyoming,2022-11-05,1.8,S_Wyoming,1.2,0.6000000000000001
SNOTEL:317_WY_SNTL,Battle Mountain,2267.7119140625,41.05413055419922,-107.2660903930664,Wyoming,2022-11-05,1.2,S_Wyoming,0.6,0.6
SNOTEL:389_WY_SNTL,Casper Mtn.,2407.919921875,42.73389053344727,-106.31861114501952,Wyoming,2022-11-05,0.9,S_Wyoming,0.8,0.09999999999999998
SNOTEL:449_WY_SNTL,Divide Peak,2706.6240234375,41.30398178100586,-107.15241241455078,Wyoming,2022-11-05,1.6,S_Wyoming,1.0,0.6000000000000001
SNOTEL:571_WY_SNTL,Laprele Creek,2552.699951171875,42.435829162597656,-105.86083221435548,Wyoming,2022-11-05,0.7,S_Wyoming,0.4,0.29999999999999993
SNOTEL:673_WY_SNTL,Old Battle,3048.0,41.15396881103516,-106.96936798095705,Wyoming,2022-11-05,1.9,S_Wyoming,1.2,0.7
SNOTEL:731_WY_SNTL,Sand Lake,3063.239990234375,41.46257019042969,-106.28106689453124,Wyoming,2022-11-05,1.3,S_Wyoming,0.9,0.4
SNOTEL:732_WY_SNTL,Sandstone RS,2484.1201171875,41.11172103881836,-107.17060089111328,Wyoming,2022-11-05,1.3,S_Wyoming,0.8,0.5
SNOTEL:852_WY_SNTL,Webber Springs,2819.39990234375,41.15945816040039,-106.92713928222656,Wyoming,2022-11-05,1.4,S_Wyoming,0.8,0.5999999999999999
SNOTEL:859_WY_SNTL,Whiskey Park,2727.9599609375,41.002891540527344,-106.90847778320312,Wyoming,2022-11-05,2.1,S_Wyoming,1.2,0.9000000000000001
SNOTEL:872_WY_SNTL,Windy Peak,2407.919921875,42.28020095825195,-105.57816314697266,Wyoming,2022-11-05,0.2,S_Wyoming,0.3,-0.09999999999999998
SNOTEL:1005_CO_SNTL,Ute Creek,3246.1201171875,37.61497116088867,-105.3732681274414,Colorado,2022-11-05,1.2,SE_Co_Rockies,0.6,0.6
SNOTEL:1017_NM_SNTL,Vacas Locas,2836.46875,36.02634811401367,-106.8136215209961,New Mexico,2022-11-05,0.7,SE_Co_Rockies,0.4,0.29999999999999993
SNOTEL:1168_NM_SNTL,Taos Powderhorn,3370.173583984375,36.58203125,-105.45610809326172,New Mexico,2022-11-05,1.7,SE_Co_Rockies,0.8,0.8999999999999999
SNOTEL:1169_NM_SNTL,Shuree,3078.47998046875,36.78778076171875,-105.239990234375,New Mexico,2022-11-05,0.0,SE_Co_Rockies,0.0,0.0
SNOTEL:1170_NM_SNTL,Palo,2849.8798828125,36.40848159790039,-105.33062744140624,New Mexico,2022-11-05,0.6,SE_Co_Rockies,0.5,0.09999999999999998
SNOTEL:1172_NM_SNTL,San Antonio Sink,2773.679931640625,36.86220169067383,-106.22502136230467,New Mexico,2022-11-05,0.7,SE_Co_Rockies,0.3,0.39999999999999997
SNOTEL:1254_NM_SNTL,Rio Santa Barbara,3250.38720703125,36.07191848754883,-105.62947082519533,New Mexico,2022-11-05,2.1,SE_Co_Rockies,0.8,1.3
SNOTEL:303_CO_SNTL,Apishapa,3048.0,37.33061981201172,-105.06748962402344,Colorado,2022-11-05,0.2,SE_Co_Rockies,0.7,-0.49999999999999994
SNOTEL:316_NM_SNTL,Bateman,2834.639892578125,36.51216125488281,-106.3212890625,New Mexico,2022-11-05,1.0,SE_Co_Rockies,0.4,0.6
SNOTEL:430_CO_SNTL,Culebra #2,3200.39990234375,37.209449768066406,-105.19959259033205,Colorado,2022-11-05,1.7,SE_Co_Rockies,0.9,0.7999999999999999
SNOTEL:491_NM_SNTL,Gallegos Peak,2987.0400390625,36.19446182250977,-105.55795288085938,New Mexico,2022-11-05,1.5,SE_Co_Rockies,0.6,0.9
SNOTEL:532_NM_SNTL,Hopewell,3048.0,36.71630859375,-106.26348114013672,New Mexico,2022-11-05,1.9,SE_Co_Rockies,0.8,1.0999999999999999
SNOTEL:665_NM_SNTL,North Costilla,3230.8798828125,36.99377822875977,-105.25962829589844,New Mexico,2022-11-05,0.0,SE_Co_Rockies,0.0,0.0
SNOTEL:708_NM_SNTL,Quemazon,2895.60009765625,35.92243957519531,-106.39202880859376,New Mexico,2022-11-05,0.3,SE_Co_Rockies,0.0,0.3
SNOTEL:715_NM_SNTL,Red River Pass #2,3002.280029296875,36.69924926757813,-105.34124755859376,New Mexico,2022-11-05,0.2,SE_Co_Rockies,0.1,0.1
SNOTEL:744_NM_SNTL,Senorita Divide #2,2621.280029296875,36.00197982788086,-106.83348083496094,New Mexico,2022-11-05,0.0,SE_Co_Rockies,0.0,0.0
SNOTEL:773_CO_SNTL,South Colony,3291.840087890625,37.968109130859375,-105.53787231445312,Colorado,2022-11-05,1.7,SE_Co_Rockies,0.8,0.8999999999999999
SNOTEL:854_NM_SNTL,Wesner Springs,3389.3759765625,35.77555847167969,-105.5425033569336,New Mexico,2022-11-05,0.2,SE_Co_Rockies,0.0,0.2
SNOTEL:857_CO_SNTL,Whiskey Ck,3115.055908203125,37.214111328125,-105.12245178222656,Colorado,2022-11-05,0.4,SE_Co_Rockies,0.7,-0.29999999999999993
SNOTEL:921_NM_SNTL,Elk Cabin,2502.407958984375,35.70429992675781,-105.80674743652344,New Mexico,2022-11-05,0.6,SE_Co_Rockies,0.2,0.39999999999999997
SNOTEL:922_NM_SNTL,Santa Fe,3488.43603515625,35.76694107055664,-105.78333282470705,New Mexico,2022-11-05,0.7,SE_Co_Rockies,0.0,0.7
SNOTEL:1016_ID_SNTL,Long Valley,1490.4720458984375,44.78834915161133,-116.08878326416016,Idaho,2022-11-05,0.4,Sawtooth,0.0,0.4
SNOTEL:1286_MT_SNTL,Slagamelt Lakes,2627.3759765625,45.36526107788086,-113.71833801269533,Montana,2022-11-05,3.3,Sawtooth,1.6,1.6999999999999997
SNOTEL:1287_MT_SNTL,Mom Creek,2682.239990234375,44.776649475097656,-113.12245178222656,Montana,2022-11-05,2.2,Sawtooth,1.5,0.7000000000000002
SNOTEL:306_ID_SNTL,Atlanta Summit,2310.384033203125,43.75690078735352,-115.23906707763672,Idaho,2022-11-05,3.2,Sawtooth,2.0,1.2000000000000002
SNOTEL:312_ID_SNTL,Banner Summit,2145.7919921875,44.30342102050781,-115.23446655273438,Idaho,2022-11-05,2.5,Sawtooth,1.2,1.3
SNOTEL:313_MT_SNTL,Barker Lakes,2514.60009765625,46.097129821777344,-113.13037872314452,Montana,2022-11-05,0.9,Sawtooth,0.8,0.09999999999999998
SNOTEL:319_ID_SNTL,Bear Basin,1630.6800537109375,44.95222091674805,-116.14292907714844,Idaho,2022-11-05,1.5,Sawtooth,0.2,1.3
SNOTEL:320_ID_SNTL,Bear Canyon,2407.919921875,43.74367141723633,-113.93797302246094,Idaho,2022-11-05,1.0,Sawtooth,0.4,0.6
SNOTEL:338_ID_SNTL,Big Creek Summit,1999.488037109375,44.6262092590332,-115.7956085205078,Idaho,2022-11-05,2.7,Sawtooth,0.8,1.9000000000000001
SNOTEL:349_MT_SNTL,Black Pine,2197.60791015625,46.41400146484375,-113.43094635009766,Montana,2022-11-05,0.5,Sawtooth,0.6,-0.09999999999999998
SNOTEL:355_MT_SNTL,Bloody Dick,2316.47998046875,45.16506958007813,-113.50099182128906,Montana,2022-11-05,1.5,Sawtooth,0.6,0.9
SNOTEL:370_ID_SNTL,Brundage Reservoir,1905.0,45.04315185546875,-116.13253021240234,Idaho,2022-11-05,4.0,Sawtooth,1.4,2.6
SNOTEL:381_MT_SNTL,Calvert Creek,1959.864013671875,45.8838005065918,-113.32553100585938,Montana,2022-11-05,0.5,Sawtooth,0.0,0.5
SNOTEL:410_MT_SNTL,Combination,1706.8800048828125,46.46522903442383,-113.3935775756836,Montana,2022-11-05,0.2,Sawtooth,0.0,0.2
SNOTEL:423_ID_SNTL,Cozy Cove,1645.9200439453125,44.28845977783203,-115.65508270263672,Idaho,2022-11-05,0.8,Sawtooth,0.3,0.5
SNOTEL:433_MT_SNTL,Daly Creek,1761.7440185546875,46.18367004394531,-113.85330200195312,Montana,2022-11-05,0.6,Sawtooth,0.6,0.0
SNOTEL:436_MT_SNTL,Darkhorse Lake,2726.43603515625,45.17367172241211,-113.58448028564452,Montana,2022-11-05,4.2,Sawtooth,2.3,1.9000000000000004
SNOTEL:439_ID_SNTL,Deadwood Summit,2090.927978515625,44.54513931274414,-115.56379699707033,Idaho,2022-11-05,3.4,Sawtooth,1.6,1.7999999999999998
SNOTEL:450_ID_SNTL,Dollarhide Summit,2566.416015625,43.602500915527344,-114.6741714477539,Idaho,2022-11-05,2.3,Sawtooth,1.1,1.1999999999999997
SNOTEL:489_ID_SNTL,Galena,2276.85595703125,43.877220153808594,-114.67250061035156,Idaho,2022-11-05,1.4,Sawtooth,0.8,0.5999999999999999
SNOTEL:490_ID_SNTL,Galena Summit,2676.14404296875,43.87496948242188,-114.71363067626952,Idaho,2022-11-05,1.8,Sawtooth,0.9,0.9
SNOTEL:520_ID_SNTL,Hemlock Butte,1770.887939453125,46.48110961914063,-115.63361358642578,Idaho,2022-11-05,8.6,Sawtooth,4.4,4.199999999999999
SNOTEL:524_ID_SNTL,Hilts Creek,2438.39990234375,44.01897048950195,-113.47229766845705,Idaho,2022-11-05,1.0,Sawtooth,0.8,0.19999999999999996
SNOTEL:550_ID_SNTL,Jackson Peak,2154.93603515625,44.05091857910156,-115.44322204589844,Idaho,2022-11-05,2.4,Sawtooth,0.9,1.5
SNOTEL:576_MT_SNTL,Lemhi Ridge,2468.8798828125,44.99380111694336,-113.4439926147461,Montana,2022-11-05,1.3,Sawtooth,0.7,0.6000000000000001
SNOTEL:620_ID_SNTL,Meadow Lake,2788.919921875,44.43655014038086,-113.31815338134766,Idaho,2022-11-05,1.4,Sawtooth,1.2,0.19999999999999996
SNOTEL:627_ID_SNTL,Mill Creek Summit,2682.239990234375,44.47211837768555,-114.48992156982422,Idaho,2022-11-05,1.6,Sawtooth,1.0,0.6000000000000001
SNOTEL:637_ID_SNTL,Mores Creek Summit,1859.280029296875,43.93199920654297,-115.66587829589844,Idaho,2022-11-05,3.1,Sawtooth,0.8,2.3
SNOTEL:650_ID_SNTL,Mountain Meadows,1926.3360595703125,45.69694137573242,-115.22972106933594,Idaho,2022-11-05,2.9,Sawtooth,1.5,1.4
SNOTEL:662_MT_SNTL,Nez Perce Camp,1722.1199951171875,45.73107147216797,-114.48075103759766,Montana,2022-11-05,0.8,Sawtooth,0.0,0.8
SNOTEL:704_ID_SNTL,Prairie,1463.0400390625,43.505130767822266,-115.572998046875,Idaho,2022-11-05,0.6,Sawtooth,0.0,0.6
SNOTEL:727_MT_SNTL,Saddle Mtn.,2420.112060546875,45.69258880615234,-113.96827697753906,Montana,2022-11-05,2.8,Sawtooth,1.4,1.4
SNOTEL:735_ID_SNTL,Savage Pass,1886.7120361328125,46.4663314819336,-114.63333129882812,Idaho,2022-11-05,2.4,Sawtooth,1.1,1.2999999999999998
SNOTEL:747_ID_SNTL,Shanghi Summit,1402.0799560546875,46.5660285949707,-115.74215698242188,Idaho,2022-11-05,3.5,Sawtooth,2.2,1.2999999999999998
SNOTEL:782_ID_SNTL,Squaw Flat,1901.9520263671875,44.77090835571289,-116.248046875,Idaho,2022-11-05,1.4,Sawtooth,0.3,1.0999999999999999
SNOTEL:792_ID_SNTL,Stickney Mill,2264.6640625,43.86117172241211,-114.20902252197266,Idaho,2022-11-05,0.3,Sawtooth,0.1,0.19999999999999998
SNOTEL:805_ID_SNTL,Swede Peak,2328.672119140625,43.6259994506836,-113.9688720703125,Idaho,2022-11-05,0.6,Sawtooth,0.4,0.19999999999999996
SNOTEL:830_ID_SNTL,Trinity Mtn.,2368.2958984375,43.6290283203125,-115.43817901611328,Idaho,2022-11-05,3.4,Sawtooth,1.8,1.5999999999999999
SNOTEL:835_MT_SNTL,Twelvemile Creek,1706.8800048828125,46.14287185668945,-114.44754791259766,Montana,2022-11-05,1.6,Sawtooth,0.9,0.7000000000000001
SNOTEL:845_ID_SNTL,Vienna Mine,2731.008056640625,43.79941940307617,-114.85272979736328,Idaho,2022-11-05,3.6,Sawtooth,1.8,1.8
SNOTEL:850_MT_SNTL,Warm Springs,2377.43994140625,46.273681640625,-113.16400146484376,Montana,2022-11-05,2.8,Sawtooth,1.9,0.8999999999999999
SNOTEL:895_ID_SNTL,Chocolate Gulch,1923.2879638671875,43.76850128173828,-114.41812133789062,Idaho,2022-11-05,0.4,Sawtooth,1.0066666666666668,-0.6066666666666668
SNOTEL:915_ID_SNTL,Schwartz Lake,2630.424072265625,44.8461799621582,-113.83731842041016,Idaho,2022-11-05,1.3,Sawtooth,0.7,0.6000000000000001
SNOTEL:926_ID_SNTL,Smiley Mountain,2901.696044921875,43.72718048095703,-113.83402252197266,Idaho,2022-11-05,1.3,Sawtooth,0.9,0.4
SNOTEL:930_MT_SNTL,Peterson Meadows,2194.56005859375,46.12588119506836,-113.30792236328124,Montana,2022-11-05,1.2,Sawtooth,1.2,0.0
SNOTEL:978_ID_SNTL,Bogus Basin,1932.4320068359373,43.763771057128906,-116.09684753417967,Idaho,2022-11-05,2.6,Sawtooth,0.6,2.0
CDEC:BFL,Big Flat,1554.48,41.077599,-122.94223,California,2022-11-05,0.0,Ca_Coast,0.0,0.0
CDEC:BNK,Bonanza King,1965.96,41.083118,-122.631271,California,2022-11-05,0.0,Ca_Coast,0.0,0.0
CDEC:PET,Peterson Flat,2179.32,41.302219,-122.527779,California,2022-11-05,0.72,Ca_Coast,0.36,0.36
CDEC:RRM,Red Rock Mountain,2042.16,41.023621,-122.886627,California,2022-11-05,0.0,Ca_Coast,0.0,0.0
CDEC:SCT,Scott Mountain,1798.3200000000004,41.272202,-122.719482,California,2022-11-05,0.36,Ca_Coast,0.12,0.24
CDEC:SHM,Shimmy Lake,1950.72,41.005299,-122.801598,California,2022-11-05,0.21600000000000003,Ca_Coast,0.0,0.21600000000000003
SNOTEL:1079_OR_SNTL,Milk Shakes,1700.7840576171875,45.98210144042969,-117.9488296508789,Oregon,2022-11-05,5.2,E_Or,3.2,2.0
SNOTEL:1129_WA_SNTL,Indian Rock,1633.72802734375,45.99076843261719,-120.80767059326172,Washington,2022-11-05,0.3,E_Or,0.2,0.09999999999999998
SNOTEL:1231_WA_SNTL,Satus Pass,1207.008056640625,45.98796844482422,-120.67733764648438,Washington,2022-11-05,0.2,E_Or,0.0,0.2
SNOTEL:302_OR_SNTL,Aneroid Lake #2,2255.52001953125,45.21327972412109,-117.1925811767578,Oregon,2022-11-05,2.4,E_Or,1.2,1.2
SNOTEL:304_OR_SNTL,Arbuckle Mtn,1758.696044921875,45.19084930419922,-119.25392150878906,Oregon,2022-11-05,1.9,E_Or,1.3,0.5999999999999999
SNOTEL:324_ID_SNTL,Bear Saddle,1883.6639404296875,44.60533142089844,-116.98097229003906,Idaho,2022-11-05,1.8,E_Or,0.7,1.1
SNOTEL:331_OR_SNTL,Beaver Reservoir,1569.719970703125,45.14532089233398,-118.21900177001952,Oregon,2022-11-05,1.3,E_Or,0.4,0.9
SNOTEL:422_OR_SNTL,County Line,1472.1839599609375,45.19107055664063,-118.5501480102539,Oregon,2022-11-05,0.3,E_Or,0.0,0.3
SNOTEL:464_OR_SNTL,Eilertson Meadows,1679.447998046875,44.86886978149414,-118.1138687133789,Oregon,2022-11-05,1.3,E_Or,0.4,0.9
SNOTEL:470_OR_SNTL,Emigrant Springs,1158.239990234375,45.55807876586914,-118.45382690429688,Oregon,2022-11-05,0.4,E_Or,0.0,0.4
SNOTEL:494_OR_SNTL,Gold Center,1648.968017578125,44.76380157470703,-118.31169891357422,Oregon,2022-11-05,1.5,E_Or,0.6,0.9
SNOTEL:523_OR_SNTL,High Ridge,1499.615966796875,45.69681930541992,-118.1065673828125,Oregon,2022-11-05,3.9,E_Or,2.1,1.7999999999999998
SNOTEL:563_OR_SNTL,Lake Creek R.S.,1597.1519775390625,44.2100715637207,-118.63751983642578,Oregon,2022-11-05,1.2,E_Or,0.1,1.0999999999999999
SNOTEL:605_OR_SNTL,Lucky Strike,1514.85595703125,45.2747802734375,-118.847900390625,Oregon,2022-11-05,1.5,E_Or,0.0,1.5
SNOTEL:647_OR_SNTL,Moss Springs,1755.64794921875,45.271728515625,-117.68746948242188,Oregon,2022-11-05,4.4,E_Or,2.1,2.3000000000000003
SNOTEL:671_OR_SNTL,Ochoco Meadows,1655.06396484375,44.42916870117188,-120.3311004638672,Oregon,2022-11-05,0.3,E_Or,0.1,0.19999999999999998
SNOTEL:736_OR_SNTL,Schneider Meadows,1645.9200439453125,45.001068115234375,-117.16522216796876,Oregon,2022-11-05,3.1,E_Or,0.8,2.3
SNOTEL:767_OR_SNTL,Snow Mountain,1898.904052734375,43.94884872436523,-119.54013061523438,Oregon,2022-11-05,1.0,E_Or,0.0,1.0
SNOTEL:812_OR_SNTL,Taylor Green,1749.552001953125,45.07706832885742,-117.55066680908205,Oregon,2022-11-05,2.9,E_Or,1.1,1.7999999999999998
SNOTEL:855_ID_SNTL,West Branch,1694.68798828125,45.07220077514648,-116.45413208007812,Idaho,2022-11-05,2.2,E_Or,0.5,1.7000000000000002
SNOTEL:873_OR_SNTL,Wolf Creek,1716.0240478515625,45.06703186035156,-118.15191650390624,Oregon,2022-11-05,1.855,E_Or,0.74,1.115
SNOTEL:1009_MT_SNTL,Stringer Creek,1996.43994140625,46.92689895629883,-110.9019775390625,Montana,2022-11-05,1.2,N_Yellowstone,0.6,0.6
SNOTEL:360_MT_SNTL,Boulder Mountain,2423.159912109375,46.55960083007813,-111.28972625732422,Montana,2022-11-05,2.7,N_Yellowstone,1.6,1.1
SNOTEL:365_MT_SNTL,Brackett Creek,2231.135986328125,45.89107131958008,-110.93850708007812,Montana,2022-11-05,1.5,N_Yellowstone,0.9,0.6
SNOTEL:437_MT_SNTL,Deadman Creek,1965.9599609375,46.79278945922852,-110.67545318603516,Montana,2022-11-05,0.9,N_Yellowstone,0.6,0.30000000000000004
SNOTEL:487_MT_SNTL,Frohner Meadow,1975.10400390625,46.43545150756836,-112.1927719116211,Montana,2022-11-05,1.1,N_Yellowstone,1.0,0.10000000000000009
SNOTEL:690_MT_SNTL,Pickfoot Creek,2026.9200439453125,46.57978057861328,-111.26831817626952,Montana,2022-11-05,0.5,N_Yellowstone,0.0,0.5
SNOTEL:700_MT_SNTL,Porcupine,1981.199951171875,46.11191940307617,-110.46959686279295,Montana,2022-11-05,0.0,N_Yellowstone,0.5,-0.5
SNOTEL:781_MT_SNTL,Spur Park,2468.8798828125,46.77962112426758,-110.62165069580078,Montana,2022-11-05,2.5,N_Yellowstone,2.0,0.5
SNOTEL:917_MT_SNTL,Rocky Boy,1432.56005859375,48.174781799316406,-109.64727783203124,Montana,2022-11-05,0.2,N_Yellowstone,0.5,-0.3
SNOTEL:919_MT_SNTL,Daisy Peak,2316.47998046875,46.6685791015625,-110.3302230834961,Montana,2022-11-05,1.2,N_Yellowstone,1.1,0.09999999999999987
SNOTEL:929_MT_SNTL,Sacajawea,1996.43994140625,45.87395095825195,-110.9278335571289,Montana,2022-11-05,0.7,N_Yellowstone,0.3,0.39999999999999997
SNOTEL:1000_OR_SNTL,Annie Springs,1831.8480224609373,42.87007141113281,-122.16517639160156,Oregon,2022-11-05,0.8,S_Cascade,0.8,0.0
SNOTEL:1044_OR_SNTL,Toketee Airstrip,987.552001953125,43.22718048095703,-122.42536926269533,Oregon,2022-11-05,0.2,S_Cascade,0.0,0.2
SNOTEL:1077_OR_SNTL,Swan Lake Mtn,2081.783935546875,42.413230895996094,-121.68002319335938,Oregon,2022-11-05,0.7,S_Cascade,0.0,0.7
SNOTEL:1109_WA_SNTL,Calamity,762.0,45.90362167358398,-122.2163314819336,Washington,2022-11-05,0.0,S_Cascade,0.0,0.0
SNOTEL:1166_OR_SNTL,Bear Grass,1438.656005859375,44.32529830932617,-122.09380340576172,Oregon,2022-11-05,1.7,S_Cascade,1.2,0.5
SNOTEL:1167_OR_SNTL,Smith Ridge,996.6959838867188,44.30324935913086,-122.04052734375,Oregon,2022-11-05,0.2,S_Cascade,0.0,0.2
SNOTEL:344_OR_SNTL,Billie Creek Divide,1609.343994140625,42.407169342041016,-122.26616668701172,Oregon,2022-11-05,0.8,S_Cascade,0.1,0.7000000000000001
SNOTEL:388_OR_SNTL,Cascade Summit,1554.47998046875,43.59041976928711,-122.06009674072266,Oregon,2022-11-05,2.2,S_Cascade,1.7,0.5000000000000002
SNOTEL:398_OR_SNTL,Clackamas Lake,1036.3199462890625,45.09658050537109,-121.75443267822266,Oregon,2022-11-05,0.2,S_Cascade,0.1,0.1
SNOTEL:401_OR_SNTL,Clear Lake,1161.2879638671875,45.18832015991211,-121.69159698486328,Oregon,2022-11-05,0.3,S_Cascade,0.0,0.3
SNOTEL:406_OR_SNTL,Cold Springs Camp,1810.511962890625,42.533050537109375,-122.17682647705078,Oregon,2022-11-05,0.2,S_Cascade,0.1,0.1
SNOTEL:434_OR_SNTL,Daly Lake,1124.7120361328125,44.52146911621094,-122.0871810913086,Oregon,2022-11-05,0.3,S_Cascade,0.0,0.3
SNOTEL:483_OR_SNTL,Fourmile Lake,1819.656005859375,42.4393310546875,-122.22879791259766,Oregon,2022-11-05,0.4,S_Cascade,0.2,0.2
SNOTEL:526_OR_SNTL,Hogg Pass,1459.991943359375,44.4204216003418,-121.85655212402344,Oregon,2022-11-05,0.4,S_Cascade,0.4,0.0
SNOTEL:529_OR_SNTL,Holland Meadows,1502.6639404296875,43.66917037963867,-122.56877136230467,Oregon,2022-11-05,0.7,S_Cascade,0.4,0.29999999999999993
SNOTEL:552_OR_SNTL,Jump Off Joe,1072.89599609375,44.38605117797852,-122.16683197021484,Oregon,2022-11-05,0.2,S_Cascade,0.0,0.2
SNOTEL:614_OR_SNTL,Marion Forks,789.4320068359375,44.593971252441406,-121.97364807128906,Oregon,2022-11-05,0.1,S_Cascade,0.0,0.1
SNOTEL:619_OR_SNTL,Mckenzie,1453.89599609375,44.21030044555664,-121.87291717529295,Oregon,2022-11-05,1.4,S_Cascade,1.9,-0.5
SNOTEL:651_OR_SNTL,Mt Hood Test Site,1636.7760009765625,45.32096862792969,-121.7157974243164,Oregon,2022-11-05,3.4,S_Cascade,4.1,-0.6999999999999997
SNOTEL:655_OR_SNTL,Mud Ridge,1240.5360107421875,45.25362014770508,-121.73673248291016,Oregon,2022-11-05,0.2,S_Cascade,0.9,-0.7
SNOTEL:666_OR_SNTL,North Fork,932.68798828125,45.55049896240234,-122.0028305053711,Oregon,2022-11-05,0.3,S_Cascade,0.0,0.3
SNOTEL:710_OR_SNTL,Railroad Overpass,816.864013671875,43.65887069702149,-122.21272277832033,Oregon,2022-11-05,0.0,S_Cascade,0.0,0.0
SNOTEL:712_OR_SNTL,Red Hill,1344.16796875,45.46429824829102,-121.70427703857422,Oregon,2022-11-05,0.1,S_Cascade,0.6,-0.5
SNOTEL:729_OR_SNTL,Salt Creek Falls,1286.2559814453125,43.61193084716797,-122.1175765991211,Oregon,2022-11-05,1.3,S_Cascade,1.0,0.30000000000000004
SNOTEL:733_OR_SNTL,Santiam Jct.,1139.9520263671875,44.43503189086914,-121.9450225830078,Oregon,2022-11-05,0.3,S_Cascade,0.2,0.09999999999999998
SNOTEL:745_OR_SNTL,Sevenmile Marsh,1737.3599853515625,42.69824981689453,-122.1416473388672,Oregon,2022-11-05,0.6,S_Cascade,0.7,-0.09999999999999998
SNOTEL:756_OR_SNTL,Silver Creek,1749.552001953125,42.95615005493164,-121.18122863769533,Oregon,2022-11-05,0.2,S_Cascade,0.0,0.2
SNOTEL:801_OR_SNTL,Summit Lake,1709.927978515625,43.44906997680664,-122.13807678222656,Oregon,2022-11-05,2.4,S_Cascade,1.6,0.7999999999999998
SNOTEL:810_OR_SNTL,Taylor Butte,1533.14404296875,42.69107818603516,-121.42591857910156,Oregon,2022-11-05,0.2,S_Cascade,0.0,0.2
SNOTEL:815_OR_SNTL,Three Creeks Meadow,1734.31201171875,44.14424896240234,-121.64095306396484,Oregon,2022-11-05,0.3,S_Cascade,0.2,0.09999999999999998
SNOTEL:925_OR_SNTL,South Fork Bull Run,819.9119873046875,45.44575119018555,-122.03125,Oregon,2022-11-05,0.2,S_Cascade,0.0,0.2
SNOTEL:945_OR_SNTL,Gerber Reservoir,1490.4720458984375,42.206199645996094,-121.1333999633789,Oregon,2022-11-05,0.3,S_Cascade,0.0,0.3
SNOTEL:1107_WA_SNTL,Buckinghorse,1484.3759765625,47.70859909057617,-123.4574737548828,Washington,2022-11-05,0.5,Wa_Coast,0.8,-0.30000000000000004
SNOTEL:648_WA_SNTL,Mount Crag,1207.008056640625,47.76369857788086,-123.0260009765625,Washington,2022-11-05,1.3,Wa_Coast,0.2,1.1
SNOTEL:974_WA_SNTL,Waterhole,1527.0479736328125,47.94485092163086,-123.42594146728516,Washington,2022-11-05,1.2,Wa_Coast,0.7,0.5
SNOTEL:346_MT_SNTL,Bisson Creek,1499.615966796875,47.68389129638672,-113.99900817871094,Montana,2022-11-05,1.7,Greater_Glacier,1.0,0.7
SNOTEL:413_MT_SNTL,Copper Bottom,1584.9599609375,47.05678176879883,-112.59500122070312,Montana,2022-11-05,0.8,Greater_Glacier,0.0,0.8
SNOTEL:414_MT_SNTL,Copper Camp,2118.360107421875,47.081581115722656,-112.72955322265624,Montana,2022-11-05,1.5,Greater_Glacier,1.1,0.3999999999999999
SNOTEL:458_MT_SNTL,Dupuyer Creek,1752.5999755859375,48.06341171264648,-112.7573013305664,Montana,2022-11-05,0.6,Greater_Glacier,1.2,-0.6
SNOTEL:482_MT_SNTL,Flattop Mtn.,1920.239990234375,48.80224990844727,-113.8571319580078,Montana,2022-11-05,4.3,Greater_Glacier,2.0,2.3
SNOTEL:562_MT_SNTL,Kraft Creek,1447.800048828125,47.427490234375,-113.775146484375,Montana,2022-11-05,1.0,Greater_Glacier,0.2,0.8
SNOTEL:604_MT_SNTL,Lubrecht Flume,1426.4639892578125,46.88293075561523,-113.32228088378906,Montana,2022-11-05,0.3,Greater_Glacier,0.0,0.3
SNOTEL:613_MT_SNTL,Many Glacier,1493.52001953125,48.79698181152344,-113.67050170898438,Montana,2022-11-05,0.5,Greater_Glacier,0.0,0.5
